,QuestionId,UserId,GroupId,QuizId,Gender,IsCorrect,PremiumPupil,Age,DateAnswered,Confidence,Clusters_Kprot,Clusters_g_scipy,Clusters_g_ls,Clusters_g_la,Clusters_g_lc,Category1
1036536,8,5456,37,101,2,0,False,11.0,20191105,0.0,2,1,0,2,1,Number
287191,9,1240,24,103,0,1,False,0.0,20200420,0.0,0,2,0,1,1,Geometry and Measure
144997,534,5649,253,115,0,0,False,0.0,20200420,0.0,0,1,0,1,1,Algebra
77365,380,3980,305,95,1,1,False,12.0,20200216,50.0,1,2,0,0,0,Geometry and Measure
1355176,570,2671,216,50,2,1,False,11.0,20200414,0.0,0,2,0,2,1,Algebra
807639,622,60,194,6,0,0,False,0.0,20200228,0.0,1,1,0,1,1,Geometry and Measure
718464,195,6047,141,65,0,1,False,0.0,20191120,0.0,2,2,0,1,1,Number
1238122,24,960,265,5,2,1,False,11.0,20191114,0.0,2,2,0,2,2,Number
492509,416,177,56,84,0,0,False,0.0,20200110,0.0,1,1,0,1,1,Algebra
1073485,93,1639,179,39,2,0,True,11.0,20190927,100.0,2,1,0,2,0,Number
1235009,802,59,195,111,0,1,False,0.0,20200113,0.0,1,2,0,1,1,Geometry and Measure
1111118,742,4301,198,73,0,1,False,0.0,20191026,0.0,2,2,0,1,1,Number
998921,677,2020,339,66,0,1,False,0.0,20200204,0.0,1,2,0,1,1,Number
1126037,503,3359,11,75,0,0,False,0.0,20191002,0.0,2,1,0,1,1,Geometry and Measure
493523,896,5343,260,17,1,1,False,11.0,20191107,0.0,2,2,0,2,2,Number
822340,661,1585,163,97,2,1,False,11.0,20200109,0.0,1,2,0,2,1,Geometry and Measure
113325,736,3482,206,64,1,0,False,0.0,20191114,0.0,2,1,0,1,1,Number
90231,586,4139,163,92,1,1,True,11.0,20200105,0.0,1,2,0,2,0,Geometry and Measure
394636,314,2629,271,62,0,1,False,0.0,20200308,75.0,0,2,0,1,1,Number
1246176,457,4210,155,62,2,0,True,11.0,20191111,0.0,2,1,0,2,0,Number
994017,717,3460,269,66,1,0,False,12.0,20191220,0.0,2,1,0,0,1,Algebra
1087971,177,2852,265,62,1,1,True,11.0,20191103,0.0,2,2,0,2,0,Number
839456,738,5572,190,65,0,1,False,0.0,20191213,0.0,2,2,0,1,1,Number
437260,31,6106,300,109,2,1,False,11.0,20191207,0.0,2,2,0,2,2,Number
1110049,384,5956,82,6,1,0,True,11.0,20200303,0.0,0,1,0,2,0,Algebra
1280686,761,2302,312,111,0,0,False,0.0,20200311,0.0,0,1,0,1,1,Geometry and Measure
1129381,472,3723,73,57,1,0,False,11.0,20200325,0.0,0,1,0,2,2,Number
543833,934,1641,283,9,0,0,False,0.0,20191211,0.0,2,1,0,1,1,Algebra
25259,493,3276,248,109,1,1,False,11.0,20191128,0.0,2,2,0,2,2,Number
249572,138,5511,120,9,2,1,False,0.0,20191210,0.0,2,2,0,1,1,Algebra
1104523,234,3089,332,65,2,1,False,11.0,20191130,100.0,2,2,0,2,2,Number
476067,370,565,163,37,2,0,False,11.0,20191116,0.0,2,1,0,2,1,Algebra
1216781,496,6048,48,86,0,0,False,0.0,20200130,0.0,1,1,0,1,1,Algebra
883754,878,3334,27,85,1,0,False,12.0,20200214,0.0,1,1,0,0,1,Geometry and Measure
472156,178,5658,37,64,2,0,True,11.0,20191210,0.0,2,1,0,2,0,Number
520038,326,4793,313,75,2,0,False,11.0,20191011,0.0,2,1,0,2,1,Number
1040818,23,539,163,77,1,1,False,12.0,20200310,0.0,0,2,0,0,0,Geometry and Measure
548303,908,2110,128,109,0,1,False,0.0,20191218,50.0,2,2,0,1,1,Number
487246,766,1685,275,105,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Geometry and Measure
1336749,93,1918,97,39,1,1,False,12.0,20200206,0.0,1,2,0,0,0,Number
1224039,620,3399,4,91,2,0,False,0.0,20200405,0.0,0,1,0,1,1,Geometry and Measure
1067806,742,4351,290,73,2,1,False,0.0,20191019,0.0,2,2,0,0,2,Number
537385,465,4611,102,86,2,1,False,12.0,20200106,0.0,1,2,0,0,1,Algebra
615166,338,4811,11,49,0,1,False,0.0,20191013,0.0,2,2,0,1,1,Number
802690,594,2996,254,18,2,0,True,11.0,20191030,0.0,2,1,0,2,0,Number
748418,39,1491,259,88,0,0,False,0.0,20200214,0.0,1,1,0,1,1,Geometry and Measure
641026,410,6104,14,68,2,0,True,11.0,20191114,0.0,2,1,0,2,0,Number
1373143,2,362,117,5,1,0,False,0.0,20191205,0.0,2,1,0,1,1,Number
1320045,297,5850,260,9,1,1,False,11.0,20200102,0.0,1,2,0,2,2,Algebra
104138,790,4200,216,57,2,0,False,11.0,20200321,0.0,0,1,0,2,1,Number
381374,536,407,37,87,1,0,True,11.0,20200305,0.0,0,1,0,2,0,Geometry and Measure
13055,825,264,375,57,0,1,False,0.0,20191008,100.0,2,2,0,1,1,Number
1284827,755,4529,320,109,0,0,False,0.0,20200204,0.0,1,1,0,1,1,Number
1203018,348,2023,155,107,2,1,False,12.0,20200309,75.0,0,2,0,0,1,Geometry and Measure
1174683,738,5497,289,65,2,0,False,12.0,20191202,0.0,2,1,0,0,1,Number
24857,292,4809,374,57,0,1,False,0.0,20190922,25.0,2,2,0,1,1,Number
823727,320,2952,163,3,1,0,False,12.0,20200324,0.0,0,1,0,0,1,Geometry and Measure
529941,850,3249,91,9,0,1,False,0.0,20191208,0.0,2,2,0,1,1,Algebra
613743,579,2907,378,86,0,1,False,0.0,20200114,75.0,1,2,0,1,1,Algebra
350094,517,1678,380,25,2,1,True,12.0,20191205,0.0,2,2,0,0,0,Number
102972,342,6081,57,53,0,0,False,0.0,20191017,100.0,2,1,0,1,1,Number
1008709,525,4030,336,32,0,1,False,0.0,20191107,0.0,2,2,0,1,1,Number
254785,793,774,295,114,2,0,False,12.0,20200414,0.0,0,1,0,0,1,Number
801572,344,3803,14,53,2,1,False,11.0,20191111,0.0,2,2,0,2,2,Number
560681,338,5877,153,49,2,0,False,0.0,20191117,0.0,2,1,0,1,1,Number
487093,459,2135,164,6,2,1,True,11.0,20200124,0.0,1,2,0,2,0,Algebra
932750,252,5506,305,64,2,1,False,11.0,20191126,50.0,2,2,0,2,2,Number
894707,753,1197,163,101,1,1,False,11.0,20191025,0.0,2,2,0,2,2,Number
1128026,352,2495,160,117,0,0,False,0.0,20200422,100.0,0,1,0,1,1,Number
1294117,212,5255,115,39,0,0,False,0.0,20191020,0.0,2,1,0,1,1,Number
883434,221,559,150,77,2,0,False,11.0,20200228,0.0,1,1,0,2,1,Geometry and Measure
1248652,500,3407,219,62,2,0,False,11.0,20191116,0.0,2,1,0,2,1,Number
789286,662,1921,198,85,2,1,False,12.0,20200224,0.0,1,2,0,0,2,Geometry and Measure
892354,644,5348,336,68,2,1,False,0.0,20191107,100.0,2,2,0,1,1,Number
621635,493,2471,179,109,2,1,False,11.0,20191126,0.0,2,2,0,2,2,Number
171838,412,2453,311,97,1,1,False,12.0,20200108,0.0,1,2,0,0,0,Geometry and Measure
1134161,892,3030,176,33,2,0,False,12.0,20200421,0.0,0,1,0,0,2,Number
305287,656,3560,19,66,1,0,False,0.0,20200319,0.0,0,1,0,1,1,Number
541430,449,2043,211,53,1,1,True,11.0,20190930,100.0,2,2,0,2,0,Number
1208358,459,1181,51,6,2,1,False,0.0,20200121,0.0,1,2,0,1,1,Algebra
1307019,669,1032,269,78,1,0,False,11.0,20200306,0.0,0,1,0,2,2,Geometry and Measure
139365,628,2967,169,109,1,0,True,11.0,20191217,0.0,2,1,0,2,0,Number
153941,813,1068,165,46,2,1,False,12.0,20191124,75.0,2,2,0,0,1,Number
889306,599,5124,321,64,1,1,True,11.0,20191112,0.0,2,2,0,2,0,Number
1177759,447,896,31,2,0,1,False,0.0,20200428,100.0,0,2,0,1,1,Number
1022772,169,929,183,39,0,0,False,0.0,20191020,0.0,2,1,0,1,1,Number
182087,637,4296,210,46,0,0,False,0.0,20200205,0.0,1,1,0,1,1,Number
730083,890,1294,305,73,2,0,False,11.0,20191015,0.0,2,1,0,2,1,Number
1203160,199,5822,330,64,1,0,False,11.0,20200127,0.0,1,1,0,2,2,Number
1090568,772,5364,265,78,1,0,False,12.0,20200117,0.0,1,1,0,0,1,Geometry and Measure
220001,509,5384,313,17,1,1,True,11.0,20191215,0.0,2,2,0,2,0,Number
264312,63,999,283,115,0,0,False,0.0,20200227,0.0,1,1,0,1,1,Algebra
235812,446,5502,8,32,2,1,False,11.0,20191106,100.0,2,2,0,2,2,Number
454560,567,1404,322,78,0,1,False,0.0,20200216,0.0,1,2,0,1,1,Geometry and Measure
498205,787,1237,183,39,0,1,False,0.0,20191024,0.0,2,2,0,1,1,Number
305006,838,3838,64,78,2,1,False,11.0,20200101,0.0,1,2,0,2,1,Geometry and Measure
713508,274,2171,11,88,0,1,False,0.0,20200122,100.0,1,2,0,1,1,Geometry and Measure
1177815,12,794,17,105,0,1,False,0.0,20200205,0.0,1,2,0,1,1,Geometry and Measure
909579,327,5017,285,17,0,1,False,0.0,20191110,0.0,2,2,0,1,1,Number
688903,48,4696,33,91,1,1,False,0.0,20200324,0.0,0,2,0,1,1,Geometry and Measure
339222,849,1617,345,109,0,0,False,0.0,20191202,0.0,2,1,0,1,1,Number
15480,539,3231,308,17,2,1,False,11.0,20191026,100.0,2,2,0,2,2,Number
542030,535,3575,83,66,0,0,False,0.0,20200118,0.0,1,1,0,1,1,Number
365778,196,3655,312,50,0,0,False,0.0,20200302,100.0,0,1,0,1,1,Algebra
917796,105,976,241,105,0,1,False,0.0,20200330,0.0,0,2,0,1,1,Geometry and Measure
1046896,628,915,185,109,2,1,False,11.0,20191207,0.0,2,2,0,2,1,Number
1149974,545,2415,380,25,1,0,False,11.0,20200225,0.0,1,1,0,2,2,Algebra
1347606,657,1670,37,113,2,1,False,11.0,20200121,0.0,1,2,0,2,2,Geometry and Measure
464301,582,5187,22,91,0,1,False,0.0,20200325,0.0,0,2,0,1,1,Geometry and Measure
414628,18,5506,305,109,2,0,False,11.0,20200113,0.0,1,1,0,2,1,Number
940934,588,4827,141,66,1,0,False,12.0,20191223,0.0,2,1,0,0,1,Number
254568,756,4586,13,72,1,1,False,12.0,20200424,100.0,0,2,0,0,0,Geometry and Measure
819639,125,6066,133,107,1,0,False,0.0,20200317,0.0,0,1,0,1,1,Geometry and Measure
868063,791,5337,63,17,1,1,False,11.0,20191020,0.0,2,2,0,2,2,Number
1033577,545,3060,64,25,2,1,True,12.0,20200130,0.0,1,2,0,0,0,Algebra
652630,177,5044,159,62,0,0,False,0.0,20191108,0.0,2,1,0,1,1,Number
857730,123,350,84,86,1,0,False,12.0,20191223,0.0,2,1,0,0,1,Algebra
186744,194,5892,11,36,0,1,False,0.0,20200316,0.0,0,2,0,1,1,Geometry and Measure
874227,837,3685,334,6,0,1,False,0.0,20200403,100.0,0,2,0,1,1,Geometry and Measure
467432,901,4430,147,3,0,1,False,0.0,20200323,0.0,0,2,0,1,1,Geometry and Measure
1176682,274,3862,206,88,1,1,False,0.0,20200125,0.0,1,2,0,1,1,Geometry and Measure
828110,560,4745,386,113,0,1,False,0.0,20200215,0.0,1,2,0,1,1,Geometry and Measure
35804,290,4616,332,63,2,1,False,11.0,20191110,100.0,2,2,0,2,2,Number
738130,742,411,289,73,1,1,False,11.0,20191012,0.0,2,2,0,2,2,Number
572006,297,2831,260,9,1,1,False,11.0,20191213,0.0,2,2,0,2,2,Algebra
739805,731,184,339,97,0,1,False,0.0,20200218,100.0,1,2,0,1,1,Geometry and Measure
552635,821,3490,253,112,0,0,False,0.0,20200419,0.0,0,1,0,1,1,Number
323737,405,3372,249,64,2,1,False,0.0,20191121,0.0,2,2,0,1,1,Number
496436,342,5516,269,53,2,1,False,11.0,20191015,0.0,2,2,0,2,2,Number
796340,885,3837,328,84,2,0,False,12.0,20200108,0.0,1,1,0,0,1,Algebra
1200347,755,3712,307,109,2,0,False,11.0,20191127,0.0,2,1,0,2,2,Number
463818,342,550,27,53,1,0,True,11.0,20191017,0.0,2,1,0,2,0,Number
757396,506,538,4,57,1,1,False,0.0,20191007,0.0,2,2,0,1,1,Number
657752,146,5465,131,85,1,0,False,11.0,20200126,0.0,1,1,0,2,2,Geometry and Measure
203844,741,2937,226,8,2,1,False,0.0,20200501,0.0,0,2,0,1,1,Geometry and Measure
158627,449,4986,188,53,0,0,False,0.0,20200131,0.0,1,1,0,1,1,Number
1077817,808,905,208,84,1,1,False,0.0,20191216,0.0,2,2,0,1,1,Algebra
464123,599,1438,165,64,1,0,False,11.0,20191104,75.0,2,1,0,2,2,Number
700178,297,426,21,9,0,0,False,0.0,20200324,0.0,0,1,0,1,1,Algebra
806299,233,3941,306,63,0,0,False,0.0,20200110,0.0,1,1,0,1,1,Number
321083,8,17,198,101,2,0,False,12.0,20191117,0.0,2,1,0,0,1,Number
679092,409,1365,120,37,1,1,False,0.0,20191124,50.0,2,2,0,1,1,Algebra
1286198,547,1161,241,64,0,1,False,0.0,20191125,100.0,2,2,0,1,1,Number
196355,384,1048,260,6,2,1,False,12.0,20200304,0.0,0,2,0,0,1,Algebra
234688,45,2411,75,46,1,0,True,12.0,20191215,0.0,2,1,0,0,0,Number
152494,295,1404,322,88,0,1,False,0.0,20191224,0.0,2,2,0,1,1,Geometry and Measure
647415,943,5916,370,32,0,1,False,0.0,20191011,50.0,2,2,0,1,1,Number
940797,761,5667,133,111,2,1,False,0.0,20200128,0.0,1,2,0,1,1,Geometry and Measure
527609,600,3507,53,30,1,1,True,12.0,20200215,0.0,1,2,0,1,0,Geometry and Measure
733601,911,1193,147,64,0,1,False,0.0,20200329,100.0,0,2,0,1,1,Number
359033,467,1197,211,85,1,1,False,11.0,20200126,0.0,1,2,0,2,2,Geometry and Measure
1182743,460,4518,11,64,0,1,False,0.0,20191114,0.0,2,2,0,1,1,Number
1068817,83,1791,371,111,0,0,False,0.0,20191209,0.0,2,1,0,1,1,Geometry and Measure
1274619,737,5299,289,36,2,1,True,12.0,20200224,0.0,1,2,0,0,0,Geometry and Measure
570011,333,5838,117,73,1,0,False,0.0,20191107,50.0,2,1,0,1,1,Number
1311152,546,1758,270,18,0,0,False,0.0,20191007,0.0,2,1,0,1,1,Number
291222,66,4238,165,113,1,0,False,11.0,20200122,0.0,1,1,0,2,2,Geometry and Measure
1295011,859,3295,155,84,1,0,True,11.0,20191201,0.0,2,1,0,2,0,Algebra
478093,376,5064,32,25,2,1,False,0.0,20191219,0.0,2,2,0,1,1,Number
138780,265,3499,218,88,0,0,False,12.0,20200320,0.0,0,1,0,0,1,Geometry and Measure
1275156,194,676,170,36,0,0,False,0.0,20200304,100.0,0,1,0,1,1,Geometry and Measure
522987,311,3419,315,46,2,1,False,12.0,20191112,50.0,2,2,0,0,1,Number
436612,522,3537,32,68,1,1,False,0.0,20191023,0.0,2,2,0,1,1,Number
1185047,707,2237,361,109,1,0,False,0.0,20191204,0.0,2,1,0,1,1,Number
118695,800,3443,168,109,1,0,False,11.0,20191201,0.0,2,1,0,2,0,Number
109911,675,1241,282,73,0,1,False,0.0,20191011,0.0,2,2,0,1,1,Number
1034710,402,2941,249,5,1,1,False,0.0,20191212,0.0,2,2,0,1,1,Number
726690,206,1922,53,30,1,1,False,12.0,20200228,0.0,1,2,0,1,1,Algebra
522933,663,3473,228,114,2,0,True,12.0,20200405,0.0,0,1,0,0,1,Number
309255,49,4547,194,88,0,0,False,0.0,20200202,0.0,1,1,0,1,1,Geometry and Measure
951345,66,1612,4,113,2,1,False,0.0,20200303,0.0,0,2,0,1,1,Geometry and Measure
831320,637,4862,146,46,1,1,False,11.0,20191125,0.0,2,2,0,2,2,Number
886878,497,1810,283,59,0,1,False,0.0,20200104,0.0,1,2,0,1,1,Geometry and Measure
1346970,764,2822,149,64,2,1,False,12.0,20191023,0.0,2,2,0,0,2,Number
1382084,235,1723,321,6,1,1,False,11.0,20200303,50.0,0,2,0,2,2,Algebra
845048,295,2354,103,88,0,1,False,0.0,20200202,0.0,1,2,0,1,1,Geometry and Measure
125876,561,3901,96,8,2,1,False,0.0,20200403,0.0,0,2,0,1,1,Geometry and Measure
764824,798,29,4,18,2,1,False,0.0,20190923,0.0,2,2,0,1,1,Geometry and Measure
1273609,274,5449,32,88,1,1,False,0.0,20200126,50.0,1,2,0,1,1,Geometry and Measure
1370932,154,1155,288,39,1,1,True,11.0,20190928,0.0,2,2,0,2,0,Number
808989,230,2274,208,50,1,0,False,0.0,20200102,0.0,1,1,0,1,1,Algebra
751726,880,3017,145,18,1,1,False,11.0,20190913,0.0,2,2,0,2,2,Number
949369,501,4557,206,59,1,1,False,0.0,20200218,0.0,1,2,0,1,1,Geometry and Measure
350424,642,3990,300,37,1,1,False,11.0,20191203,0.0,2,2,0,2,2,Algebra
584470,342,2563,187,53,2,0,False,12.0,20200108,0.0,1,1,0,0,1,Number
1356601,670,2088,179,37,1,0,False,11.0,20191111,100.0,2,1,0,2,2,Algebra
152668,217,5026,155,86,1,0,True,12.0,20191216,0.0,2,1,0,0,0,Algebra
239899,493,5219,82,109,1,0,True,11.0,20191211,0.0,2,1,0,2,0,Number
1110799,650,3749,248,62,2,0,False,12.0,20191111,0.0,2,1,0,0,1,Number
562743,546,4228,269,18,2,1,False,12.0,20191212,0.0,2,2,0,0,1,Number
904437,514,3090,307,97,2,1,False,11.0,20200113,0.0,1,2,0,2,1,Geometry and Measure
1111621,700,1474,305,97,2,1,False,11.0,20200223,0.0,1,2,0,2,1,Geometry and Measure
652842,515,2905,144,72,1,1,False,11.0,20200219,0.0,1,2,0,2,2,Geometry and Measure
1160305,495,890,166,5,1,0,False,11.0,20191125,0.0,2,1,0,2,2,Number
459760,333,4993,127,73,1,0,False,11.0,20191212,0.0,2,1,0,2,2,Number
654854,755,2428,175,109,1,1,False,12.0,20191217,0.0,2,2,0,0,0,Number
763435,52,5745,198,25,1,0,False,11.0,20200104,0.0,1,1,0,2,2,Number
804025,279,3470,20,86,1,0,False,11.0,20191216,0.0,2,1,0,2,2,Algebra
198036,689,2193,131,3,1,0,False,12.0,20200323,0.0,0,1,0,0,1,Geometry and Measure
550248,525,4949,141,32,1,1,True,11.0,20191012,0.0,2,2,0,2,0,Number
1249263,452,353,229,66,2,0,False,12.0,20200327,0.0,0,1,0,0,1,Number
1273604,367,2876,78,25,1,0,False,0.0,20200106,0.0,1,1,0,1,1,Number
482695,222,4653,125,18,0,1,False,0.0,20190912,75.0,2,2,0,1,1,Geometry and Measure
706201,523,2861,141,66,2,1,False,12.0,20191217,75.0,2,2,0,0,1,Algebra
614048,143,971,266,64,2,0,False,12.0,20191230,0.0,2,1,0,0,1,Number
720945,751,409,306,57,0,1,False,0.0,20191115,0.0,2,2,0,1,1,Number
1271188,485,1595,37,17,1,0,False,12.0,20191029,0.0,2,1,0,0,1,Number
288407,609,2114,129,55,1,0,False,0.0,20200227,75.0,1,1,0,1,1,Geometry and Measure
673213,346,3010,53,30,1,1,True,11.0,20191012,0.0,2,2,0,1,0,Number
489825,581,3043,74,18,0,1,False,0.0,20190913,100.0,2,2,0,1,1,Number
1184181,644,6128,139,68,0,0,False,0.0,20191107,0.0,2,1,0,1,1,Number
892352,389,801,255,84,2,0,False,0.0,20191213,0.0,2,1,0,1,1,Algebra
76128,47,542,383,111,2,1,False,11.0,20200311,0.0,0,2,0,2,2,Geometry and Measure
397795,328,4374,313,25,1,0,False,12.0,20191203,0.0,2,1,0,0,1,Algebra
141444,452,5847,11,66,0,1,False,0.0,20200106,0.0,1,2,0,1,1,Number
1261787,862,1734,295,37,1,0,False,12.0,20191211,0.0,2,1,0,0,1,Algebra
787885,735,3331,201,39,2,1,False,11.0,20191006,0.0,2,2,0,2,2,Number
807573,914,4133,180,88,0,1,False,0.0,20191216,0.0,2,2,0,1,1,Geometry and Measure
1381442,533,755,384,37,0,1,False,0.0,20191124,0.0,2,2,0,1,1,Algebra
79678,178,1718,187,64,1,1,False,12.0,20191107,0.0,2,2,0,0,1,Number
768361,570,1744,289,50,2,0,False,11.0,20191209,0.0,2,1,0,2,1,Algebra
10859,373,3214,374,49,0,0,False,0.0,20191012,50.0,2,1,0,1,1,Number
872699,785,4890,32,101,2,1,False,0.0,20191112,0.0,2,2,0,1,1,Number
1178335,222,3554,310,18,2,1,False,0.0,20190924,25.0,2,2,0,1,1,Geometry and Measure
1314280,267,1642,31,6,2,0,False,0.0,20200312,0.0,0,1,0,1,1,Algebra
848740,424,3507,265,92,1,1,True,11.0,20200112,0.0,1,2,0,0,0,Geometry and Measure
866276,129,232,130,101,0,1,False,0.0,20191104,0.0,2,2,0,1,1,Number
45953,152,64,269,50,2,0,False,12.0,20200111,0.0,1,1,0,0,1,Algebra
300695,373,6077,199,49,0,0,False,0.0,20191015,50.0,2,1,0,1,1,Number
695790,564,5131,378,60,0,0,False,0.0,20200105,0.0,1,1,0,1,1,Algebra
359021,217,1542,259,86,0,1,False,0.0,20200129,0.0,1,2,0,1,1,Algebra
162414,553,4529,320,50,0,1,False,0.0,20200312,75.0,0,2,0,1,1,Algebra
332068,467,1698,254,85,2,0,False,12.0,20200306,0.0,0,1,0,0,1,Geometry and Measure
1078296,344,3093,289,53,1,1,False,11.0,20191029,0.0,2,2,0,2,2,Number
748537,474,4721,145,66,1,1,True,12.0,20200131,0.0,1,2,0,0,0,Number
143397,874,33,4,77,2,0,False,0.0,20200421,0.0,0,1,0,1,1,Geometry and Measure
404226,654,4286,292,3,0,0,False,0.0,20200323,0.0,0,1,0,1,1,Geometry and Measure
367759,891,1201,308,55,1,0,False,11.0,20200226,0.0,1,1,0,2,2,Algebra
542008,507,2030,382,78,2,1,False,12.0,20200103,0.0,1,2,0,0,1,Geometry and Measure
93410,627,1745,53,30,0,1,False,0.0,20191020,0.0,2,2,0,1,1,Number
299013,385,3167,382,50,2,0,False,11.0,20191205,0.0,2,1,0,2,1,Algebra
453880,204,5477,195,6,0,1,False,0.0,20200305,0.0,0,2,0,1,1,Algebra
905459,601,2148,376,57,2,1,False,0.0,20191007,0.0,2,2,0,1,1,Number
547355,890,4604,37,73,2,1,False,11.0,20191015,0.0,2,2,0,2,1,Number
46826,633,5744,300,118,1,1,False,12.0,20200405,100.0,0,2,0,0,0,Number
696816,372,3601,91,46,0,0,False,0.0,20191117,0.0,2,1,0,1,1,Number
474609,830,5912,249,68,2,0,False,0.0,20191018,100.0,2,1,0,1,1,Number
921161,574,2489,53,30,0,1,False,0.0,20191023,0.0,2,2,0,1,1,Number
259577,704,3299,53,30,1,1,False,11.0,20200202,0.0,1,2,0,1,1,Geometry and Measure
1336963,469,5062,216,17,2,0,False,12.0,20200411,0.0,0,1,0,0,1,Number
1126354,38,265,219,84,1,0,False,11.0,20200106,0.0,1,1,0,2,2,Algebra
480202,476,855,160,47,0,1,False,0.0,20200407,0.0,0,2,0,1,1,Geometry and Measure
216254,47,4326,179,111,2,0,True,11.0,20200107,0.0,1,1,0,2,0,Geometry and Measure
78,201,3140,332,59,1,0,False,12.0,20200125,0.0,1,1,0,0,1,Geometry and Measure
577853,529,4850,265,64,2,1,True,12.0,20191112,0.0,2,2,0,0,0,Number
767818,529,2781,185,64,2,1,True,12.0,20191107,100.0,2,2,0,0,0,Number
1299366,12,4483,3,105,1,0,False,12.0,20200131,0.0,1,1,0,0,1,Geometry and Measure
210237,449,2301,221,53,1,0,False,11.0,20191014,0.0,2,1,0,2,2,Number
716744,129,2320,78,101,1,0,False,0.0,20191111,50.0,2,1,0,1,1,Number
175215,836,2469,82,37,2,0,False,12.0,20191203,100.0,2,1,0,0,1,Algebra
227203,301,2170,170,103,1,1,False,0.0,20200330,100.0,0,2,0,1,1,Geometry and Measure
809531,675,5378,28,73,1,1,False,11.0,20191014,25.0,2,2,0,2,2,Number
840938,751,125,366,57,1,0,False,11.0,20191004,0.0,2,1,0,2,2,Number
1187120,158,5591,131,109,2,0,False,12.0,20191123,75.0,2,1,0,0,1,Number
182483,615,5070,283,39,0,1,False,0.0,20190922,50.0,2,2,0,1,1,Number
22165,668,350,84,111,1,1,False,12.0,20200113,50.0,1,2,0,0,0,Geometry and Measure
329494,342,4308,282,53,0,0,False,0.0,20190928,0.0,2,1,0,1,1,Number
763484,238,4623,252,62,0,1,False,0.0,20191029,0.0,2,2,0,1,1,Number
203730,836,4061,363,37,0,0,False,0.0,20191111,0.0,2,1,0,1,1,Algebra
43153,184,3966,117,84,2,1,False,0.0,20200117,0.0,1,2,0,1,1,Algebra
851082,17,3782,64,91,1,0,False,12.0,20200226,0.0,1,1,0,0,1,Geometry and Measure
25630,421,4521,347,37,0,0,False,0.0,20191203,0.0,2,1,0,1,1,Algebra
997693,31,5889,2,109,0,1,False,0.0,20191201,0.0,2,2,0,1,1,Number
1348542,186,4644,124,5,0,1,False,0.0,20200130,0.0,1,2,0,1,1,Number
790315,233,350,84,63,1,1,False,12.0,20191112,0.0,2,2,0,0,0,Number
893601,105,3550,171,105,0,1,False,0.0,20200206,0.0,1,2,0,1,1,Geometry and Measure
57670,45,1804,254,46,2,0,True,12.0,20191120,0.0,2,1,0,0,0,Number
509739,528,2337,254,111,1,0,False,11.0,20200113,0.0,1,1,0,2,2,Geometry and Measure
515264,881,2480,53,32,0,1,False,12.0,20191209,0.0,2,2,0,1,1,Number
890482,38,5182,228,84,2,1,False,11.0,20191203,0.0,2,2,0,2,2,Algebra
315979,804,4211,339,57,0,1,False,0.0,20190922,50.0,2,2,0,1,1,Number
1349099,828,4347,91,53,0,1,False,0.0,20191105,0.0,2,2,0,1,1,Number
1097177,535,840,3,66,2,0,True,12.0,20200122,0.0,1,1,0,0,0,Number
107784,907,3632,328,105,1,1,False,11.0,20200202,0.0,1,2,0,2,2,Geometry and Measure
357427,836,5177,219,37,1,0,False,11.0,20191215,0.0,2,1,0,2,2,Algebra
1262892,319,185,228,37,2,0,False,11.0,20191107,0.0,2,1,0,2,2,Algebra
433976,238,1776,265,62,2,0,False,11.0,20191107,0.0,2,1,0,2,1,Number
1125379,547,5139,24,64,0,1,False,0.0,20191116,0.0,2,2,0,1,1,Number
42965,553,2073,307,50,1,0,False,11.0,20191211,0.0,2,1,0,2,2,Algebra
558265,566,2373,160,75,0,1,False,0.0,20191010,75.0,2,2,0,1,1,Number
1177594,852,57,317,5,0,1,False,0.0,20191203,0.0,2,2,0,1,1,Number
1048067,396,65,380,6,2,1,False,11.0,20200304,0.0,0,2,0,2,2,Algebra
79296,785,4076,255,101,1,0,False,0.0,20191111,0.0,2,1,0,1,1,Number
1063221,364,2694,353,87,0,1,False,0.0,20200414,0.0,0,2,0,1,1,Geometry and Measure
949618,311,5740,310,46,1,1,False,0.0,20191210,0.0,2,2,0,1,1,Number
1134048,658,5891,27,9,2,1,True,12.0,20191211,0.0,2,2,0,0,0,Algebra
1339401,533,4345,339,37,0,0,False,0.0,20191203,100.0,2,1,0,1,1,Algebra
106844,624,2589,145,39,2,1,False,11.0,20190928,0.0,2,2,0,2,2,Number
679837,385,1085,286,50,0,0,False,0.0,20200116,0.0,1,1,0,1,1,Algebra
754187,831,1330,117,65,1,1,False,0.0,20191211,0.0,2,2,0,1,1,Number
1032043,844,2135,164,37,2,1,True,11.0,20200128,0.0,1,2,0,2,0,Algebra
490875,480,784,374,68,0,1,False,0.0,20191008,0.0,2,2,0,1,1,Number
1166946,50,2657,335,64,2,1,False,0.0,20191122,50.0,2,2,0,1,1,Number
456066,844,5162,328,37,2,1,False,12.0,20191118,0.0,2,2,0,0,1,Algebra
417296,589,6124,102,86,2,0,False,11.0,20200108,0.0,1,1,0,2,1,Algebra
745508,53,1926,229,68,1,0,False,11.0,20191027,0.0,2,1,0,2,2,Number
662739,740,4931,386,84,0,0,False,0.0,20200107,0.0,1,1,0,1,1,Algebra
